img_path,question,true_answer,predicted_answer
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8e5c2542.jpg,What is the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/60ef94e6.jpg,What shape are the palettes?,oval,circular
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/87990c42.jpg,What type of material is the shoe made from?,suede,suede
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0200dd0c.jpg,What color are the butterflies?,white,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/651f1aca.jpg,What is the drill bit material?,metal,metal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4f36be04.jpg,What is the dominant color?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ad0b64e3.jpg,What color is the dominant color on the box?,yellow,yellow
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c760747d.jpg,What shape is the case?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d6fd5565.jpg,What is the main color of the bag?,black,grey
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f4dad8a8.jpg,What is the overall shape of the case?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c35ef79c.jpg,What material are the legs?,metal,metal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1a9fcd09.jpg,What is the case's material?,silicon,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/280ad2d3.jpg,What material are the hanger hooks?,metal,metal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9cfea9f0.jpg,What is the case material?,silicon,silicon
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8debb256.jpg,What is the shape of the pull?,bar,cylinder
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/69b1fe4f.jpg,What material are the connectors?,metal,metal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0eaef55c.jpg,What color is the base?,gray,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4b187177.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9451cc6d.jpg,What is the background color?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/44d01434.jpg,What is the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a4d00895.jpg,What's the brand name?,wickedly,wintergreen
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/89f7f62b.jpg,What material is the case made of?,silicon,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ba09fef2.jpg,What is the bird holding?,berries,orange
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/166a2c7a.jpg,What material is the case?,silicone,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/52e1db1e.jpg,What is the design style of the image?,lineart,couple
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d0cde2f1.jpg,Is the case design symmetrical?,no,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f534cebe.jpg,What shape is the seat back?,curved,curved
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/bddd8815.jpg,What is the dominant color on the case?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/749b39ec.jpg,What is the primary color of the rack?,silver,silver
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/70d601bd.jpg,What is the dominant color?,gold,gold
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/07e94160.jpg,What is the shape of the towel bar?,rectangular,rectangular
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/59bd3d8d.jpg,What is the background color?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a6f41074.jpg,What animal is depicted on the case?,peacock,peacock
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6000f623.jpg,What insect is depicted on the case?,butterfly,butterfly
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2ddf47a5.jpg,What is the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/50bb2b66.jpg,What is the shoe's main color?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/377981ed.jpg,What is the phone case's main color?,grey,camo
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/bfe92529.jpg,What is the dominant color?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/73075c70.jpg,What is the design on the case?,girl,text
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4599f4d2.jpg,What instrument is shown?,guitar,guitar
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/49543273.jpg,What is the design style?,texture,textured
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e456e71e.jpg,What is the main design element on the case?,birds,birds
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ef125fe5.jpg,What is the case's texture?,painted,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/3b112d2e.jpg,What's the design style?,vintage,floral
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e846453a.jpg,What is the dominant color of the case?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c7e0e01c.jpg,What is the color of the rice?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/da68f0a8.jpg,What is the main color on the phone case?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/886bb120.jpg,What is the main design element on the case?,tree,mountain
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/fe49b021.jpg,What is the case's material?,silicon,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/112050e9.jpg,What is the case's pattern?,solid,solid
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8d439ae1.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/67bce6bb.jpg,What material appears to be used?,patent,leather
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/eaa79f92.jpg,What is the shape of the containers?,round,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/63a2eb44.jpg,What color is the planter's inside?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/3c2d9b4c.jpg,What is the cookie's color?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/71a3f43b.jpg,What is the overall color of the mattress?,white,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/23e192b2.jpg,What color is the lion's eye?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2957b26e.jpg,What is depicted on the case?,cactus,cactus
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/96e11e0e.jpg,What color is the bottom trim?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a6377020.jpg,What word is repeatedly printed on the case?,love,love
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6246c175.jpg,What character is featured?,kitty,kitty
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a4636378.jpg,What is the main shape on the case?,hearts,hearts
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8e332a8c.jpg,What phone model does it fit?,vivo,iphone
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f4b2e20c.jpg,What is the item's shape?,bag,bag
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/fe5a4488.jpg,What color is the lighter side?,smog,grey
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ed57f49b.jpg,What is the main color of the phone case?,yellowish,gold
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8b7b7ffa.jpg,What color is the background?,yellow,yellow
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/eaeeefdd.jpg,What color is the prominent flower?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/817071d9.jpg,What is depicted on the case?,flowers,flowers
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d0ded4c2.jpg,What material is the case?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1279d386.jpg,What color are the flowers?,white,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/925e8cdc.jpg,What landmark is pictured?,eiffel,eiffel
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e9c2a2d0.jpg,What shapes are scattered across the case?,hearts,hearts
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/efafdc21.jpg,What is the material of the phone case?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/fb47073f.jpg,What is the shape of the bottle?,bottle,bottle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/eaa235cb.jpg,What's the shape of the package?,bag,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/cc4a0dc3.jpg,What color is the background?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9e62c422.jpg,What is the dominant color of the case background?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7c443dde.jpg,What is the cat holding?,strawberry,heart
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/b67a8e79.jpg,What color is the background?,yellow,yellow
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a5006b48.jpg,What is the main color of the background?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a9815fdc.jpg,What is the primary material of the case?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1470e190.jpg,What is the shape of the light fixture?,dome,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/deefcfba.jpg,What is the color of the tie?,rainbow,multicolor
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a3b223a8.jpg,What is the main color of the handbag?,cream,beige
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ed8cdced.jpg,What is the case material?,silicon,silicon
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/de8e5e08.jpg,What color is the handle?,green,green
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6f6b9dd6.jpg,What animal is depicted?,cat,cat
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/adf54c06.jpg,What type of treat is depicted on the case?,macarons,macaroons
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9ece808e.jpg,What color is the packaging's background?,white,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8620c78d.jpg,What is the table's material?,metal,metal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/54ac6905.jpg,What is the letter shown on the case?,j,j
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1fbc82d6.jpg,What is the case's shape?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7e659d60.jpg,What is the pattern?,floral,floral
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/77b2a891.jpg,What shape is the bottle?,round,bottle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/777d287e.jpg,What is the main design element?,feet,shoes
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/b46079d1.jpg,What is the primary color of the shoe?,grey,grey
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0d96fd94.jpg,What is shown reflected in the sphere?,tree,tree
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/180e7129.jpg,What is the primary color of the design?,white,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1f6ddaae.jpg,What is the dominant color on the case?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/242852f5.jpg,What is the shape of the scissors?,scissors,oval
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/51099465.jpg,What is the shape of the sham?,rectangle,rectangular
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a83bc085.jpg,What letter is prominently displayed?,g,g
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/cc48b925.jpg,What is the dominant color family used in the design?,teal,green
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/dc87a5d8.jpg,What is the case's shape?,pouch,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/768462f1.jpg,What animal is depicted?,cat,cat
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/718e244d.jpg,What is the container made of?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/dd872978.jpg,What's the background color?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/58f8337e.jpg,What is the phone model?,j2core,samsung
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7c1b9cb6.jpg,What color is the liquid?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/79ec6710.jpg,What is the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8dea0776.jpg,What color is the teddy bear?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a0c15973.jpg,What is the primary color scheme of the case?,multicolor,multicolor
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/59ea5d2d.jpg,How many earrings are shown?,two,two
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6e0f61fb.jpg,What is the main color on the phone case?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d9537134.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ea68dfaf.jpg,What is the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c1cfb4e5.jpg,What is the dominant color of the case?,grey,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/cdcee1cc.jpg,What is the style of the sofa's legs?,straight,modern
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/efbc1bf3.jpg,What is the color of the bottle cap?,white,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/96d15276.jpg,What is the container the couple is in?,bucket,bucket
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6b9c523b.jpg,What is the pattern?,brick,brick
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f2ac2f8b.jpg,What's the brand name?,happybelly,butterscotch
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7dd7cfa1.jpg,What is the color of the oil?,yellow,yellow
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f930eb9c.jpg,What is the chair's primary color?,sandstone,beige
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2c0e2ae2.jpg,What is the design style?,floral,floral
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/92f57419.jpg,What is the overall shape of the box?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/74805f2a.jpg,What kind of flowers are shown?,daisies,daisies
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/912b4083.jpg,How many legs does it have?,four,four
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/121dc42f.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0a3b2151.jpg,What material is the dispenser made of?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7b10aef9.jpg,What word is inside the circular design?,boy,boy
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ace3cd3b.jpg,What is the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/452a2fd9.jpg,What color is the left half of the case?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/13f9ab2e.jpg,What is the case material?,silicon,silicon
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8125e197.jpg,What material is imitated in the design?,wood,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/b5d0af5f.jpg,What is the overall design style?,rustic,geometric
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7e0448fb.jpg,What is the case's main color?,yellow,yellow
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0c9a6aaa.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/fdfeddd2.jpg,What is the material of the letters?,wood,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5f77a2de.jpg,What is the shape of the wardrobe?,rectangle,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d7759a40.jpg,How many chairs are shown?,two,two
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/035e4b56.jpg,What color is her headband?,black,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d24c3671.jpg,What is the overall shape of the item?,backpack,backpack
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0ccc0946.jpg,What is the color of the cover?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/11b0cf35.jpg,What is the overall color scheme?,brown,multicolor
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2f2eb113.jpg,What is the material of the cover?,silicone,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/93644a01.jpg,What color is at the top of the design?,blue,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d9c80233.jpg,What is the toe style?,round,round
